"Binomial","GeogRangeIUCN","HetHab_VarEVI_1Km","HetHab_VarEVI_5Km","HetHab_VarEVI_50Km","HetTopo_Rugged_1Km","HetTopo_Rugged_5Km","HetTopo_Rugged_50Km","HumPopDen_1Km","HumPopDen_5Km","HumPopDen_50Km","MidLat","PctPAOverlap","PrimaryBiome"
"Cephalophus_natalensis",897289.182895733,441.624145507812,445.015563964844,924.390747070312,6.94590663909912,6.93525218963623,6.81352424621582,56.6098518371582,56.732048034668,56.422966003418,-16.949334456389,0.115127180090478,7
"Cephalophus_niger",761614.567568369,390.400146484375,396.493774414062,753.862915039062,8.03293800354004,8.02276134490967,7.89952230453491,179.048248291016,182.392486572266,184.831405639648,7.17466732315664,0.0496424119156533,1
"Cephalophus_nigrifrons",3191995.27030381,314.714447021484,316.921508789062,683.800903320312,9.78057289123535,9.77811908721924,9.69912338256836,46.2998924255371,46.6174087524414,46.2402229309082,-2.23543114475279,0.0467543040470034,1
"Cephalophus_ogilbyi",437958.932692321,361.931091308594,366.276214599609,668.366516113281,13.2566003799438,13.2450542449951,12.9351749420166,38.9128761291504,39.0412521362305,43.505500793457,-0.813076982215742,0.0546282558306499,1
"Cephalophus_rufilatus",2928977.47844663,370.826721191406,373.353668212891,722.870666503906,6.40672254562378,6.40664577484131,6.41274976730347,71.99755859375,72.2076797485352,73.037467956543,8.87883244870267,0.0804571149486155,7
"Cephalophus_silvicultor",6159623.6475595,333.864440917969,336.914489746094,702.5693359375,8.59925842285156,8.59684276580811,8.57366943359375,61.200138092041,61.9287147521973,62.951358795166,-0.633414108469967,0.0648650246939587,7
"Cephalophus_spadix",6572.38858468831,458.936981201172,472.695281982422,1614.26831054688,38.7495460510254,38.2274208068848,26.2300033569336,103.38200378418,104.852203369141,119.052726745605,-7.84832686737925,0.573599546419253,1
"Cephalophus_weynsi",1484365.37368248,256.044128417969,260.314208984375,606.318237304688,9.32226753234863,9.32012271881104,9.22577571868896,50.7554817199707,51.9768371582031,51.4812660217285,-0.225327547521503,0.0665633968360834,1
"Cephalophus_zebra",58893.2549104153,321.013275146484,321.229553222656,562.813781738281,10.4061994552612,10.3915586471558,10.1293182373047,27.5575733184814,27.6874866485596,34.2583198547363,5.76474053938046,0.10277854221783,1
"Ceratotherium_simum",4638974.99557634,504.721466064453,507.703308105469,1232.68127441406,7.23948192596436,7.2328953742981,7.17190170288086,44.2357330322266,45.0829277038574,45.3051643371582,-23.5802811968912,0.0750478986916554,7
"Cercocebus_agilis",1052415.08190891,241.834869384766,242.978332519531,498.968048095703,7.22915363311768,7.22898817062378,7.24325084686279,29.8654727935791,29.9000663757324,30.1073322296143,3.07900356376936,0.0754977656870362,1
"Cercocebus_atys",316365.524708793,435.570587158203,442.964416503906,849.053771972656,10.9638185501099,10.9483270645142,10.804386138916,74.9063720703125,75.1775817871094,79.5780258178711,8.35923280987878,0.0309795933690803,1
"Cercocebus_chrysogaster",230492.490059557,306.884307861328,313.30859375,736.875122070312,6.85404586791992,6.84880542755127,6.8095269203186,17.5934829711914,17.6630973815918,16.9012279510498,-2.51748190855216,0.0740718014659124,1
"Cercocebus_galeritus",202.268189851668,861.48583984375,773.746459960938,1466.75659179688,1.45596957206726,1.33303141593933,1.10557210445404,39.1183967590332,40.4717445373535,32.6461410522461,-1.98607084703719,0.31293336019807,1
"Cercocebus_lunulatus",120645.743347846,340.637573242188,342.267150878906,652.222229003906,8.5541467666626,8.54431915283203,8.31265640258789,152.113082885742,151.984283447266,160.256286621094,6.32799729628211,0.13922661193338,1
"Cercocebus_sanjei",188.105573334282,497.864837646484,499.103454589844,1092.71838378906,56.8549690246582,49.8946990966797,17.7556781768799,84.3050537109375,80.1371688842773,53.777660369873,-7.79273438648919,0.585641773030578,7
"Cercocebus_torquatus",263787.993264116,437.763610839844,447.793395996094,877.750915527344,10.3354654312134,10.3169469833374,9.9641284942627,266.849212646484,268.295043945312,282.240051269531,3.49471967702013,0.0882933436736586,1
"Cercopithecus_ascanius",2618297.2502869,299.250305175781,301.262054443359,664.472045898438,9.59195709228516,9.58175945281982,9.46068572998047,63.9547233581543,64.2854385375977,62.1714515686035,-2.42236276405923,0.0490159987168567,7
"Cercopithecus_campbelli",278658.716268109,451.099273681641,460.347290039062,915.974548339844,10.5811023712158,10.568413734436,10.4476947784424,79.3150482177734,79.7599716186523,83.7980880737305,8.63663836319966,0.0148133079378175,1
"Cercopithecus_cephus",778929.638193483,326.647216796875,328.803894042969,643.96337890625,10.877818107605,10.8735752105713,10.7964849472046,18.8685150146484,18.9119167327881,21.9828071594238,0.75245136667699,0.0740389845079318,1
"Cercopithecus_denti",408498.007138836,205.526229858398,206.899383544922,487.431274414062,11.5094060897827,11.511700630188,11.4316558837891,58.0521659851074,58.6242218017578,58.1217155456543,0.846096337725093,0.108701731990386,1
"Cercopithecus_diana",210646.963385054,371.115234375,373.969787597656,673.147155761719,9.70745372772217,9.69001388549805,9.51453685760498,74.1117172241211,74.2686386108398,80.3190841674805,7.04239159428786,0.0348332568767755,1
"Cercopithecus_dryas",3513.01361752502,159.960037231445,160.282653808594,373.563507080078,7.29486227035522,7.3110523223877,7.53585147857666,10.5338525772095,10.5401973724365,10.5360136032104,0.364002466463789,0,1
"Cercopithecus_erythrogaster",73429.5391007639,515.596801757812,528.766723632812,1117.82006835938,3.95262360572815,3.94214487075806,3.75188970565796,557.436645507812,578.888122558594,583.715881347656,6.15649227164579,0.0196064372920526,1
"Cercopithecus_erythrotis",55790.9696184649,379.268676757812,384.885986328125,780.684753417969,19.1254711151123,19.0768775939941,17.803430557251,163.717407226562,164.355773925781,178.559829711914,5.0570487346547,0.213222892919424,1
"Cercopithecus_hamlyni",238303.269314497,186.548446655273,187.108154296875,467.909637451172,11.1723785400391,11.1713514328003,11.21009349823,44.0562553405762,43.8688774108887,38.633846282959,-0.762561758874307,0.131943978429651,1
"Cercopithecus_lowei",264353.546562562,371.134674072266,375.549560546875,707.72998046875,7.94423389434814,7.93648815155029,7.7559118270874,168.650405883789,170.536758422852,172.282196044922,6.74587385258431,0.0780152932823558,1
"Cercopithecus_mitis",2306684.40061905,371.249176025391,374.410247802734,844.630310058594,10.3670806884766,10.3453187942505,10.0601367950439,83.2332763671875,83.5125350952148,82.2178573608398,-6.76621797477575,0.0935997426304694,7
"Cercopithecus_mona",616478.945010977,398.881774902344,405.172180175781,809.285522460938,8.82899284362793,8.82670879364014,8.79142379760742,264.305847167969,267.516448974609,268.801727294922,7.23990316466025,0.0459058681578127,7
"Cercopithecus_neglectus",2289688.14945811,290.648834228516,292.930847167969,644.013305664062,9.07010364532471,9.06849384307861,9.00263404846191,40.8103523254395,41.1869430541992,40.5353813171387,0.0967996743730302,0.0564753627920861,1
"Cercopithecus_nictitans",1337283.9215016,335.847900390625,338.387756347656,675.136657714844,10.1087017059326,10.1042833328247,10.0271329879761,89.8177185058594,89.8571548461914,89.5879745483398,2.5602366862134,0.062330112257508,1
"Cercopithecus_petaurista",531074.160145512,391.426544189453,398.120178222656,746.398742675781,8.7689847946167,8.75490570068359,8.59084033966064,123.338790893555,124.892478942871,129.344772338867,7.21426861308578,0.0499431388855642,1
"Cercopithecus_roloway",581.470484994072,329.287231445312,334.115051269531,626.497680664062,11.0444498062134,10.9267549514771,8.83013820648193,81.4017639160156,80.5542373657227,81.2723083496094,5.50162074913153,9.19796357153837e-05,1
"Cercopithecus_sclateri",34781.6035981716,515.336730957031,517.779724121094,1049.49865722656,4.12123918533325,4.12389802932739,4.06291246414185,869.140747070312,868.855163574219,869.115051269531,5.45124382760637,0,1
"Chaerephon_aloysiisabaudiae",1117200.74138612,239.391006469727,241.717620849609,515.425720214844,6.80116987228394,6.80108833312988,6.8008279800415,44.7230491638184,44.9210929870605,42.3202476501465,2.09816759260109,0.0707479165645247,1
"Chaerephon_ansorgei",5633242.36486836,390.283843994141,393.924011230469,886.831298828125,7.51072692871094,7.51058673858643,7.50045967102051,68.8280410766602,70.4585876464844,70.3213272094727,-1.38912666174637,0.0815684089827569,7
