Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_fraterculus	LC	unknown	0	NA	0.57202393	0.648840523	1134	1667	-0.319736053	-0.385274398	-0.11839056	-0.126006133	7.38	1.998773639	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_gleni	LC	unknown	0	NA	0.952629602	0.7368462	182	62	1.935483871	1.076872302	0.292847275	0.256846976	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_inflatus	LC	unknown	0	NA	0.624190252	0.610110014	1801	2147	-0.1611551	-0.175729453	0.023078196	0.022815922	14.9	2.701361213	3
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_majori	LC	unknown	0	NA	0.959500295	0.755659161	142	62	1.290322581	0.828692673	0.269752747	0.238822194	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_manavi	LC	unknown	0	NA	0.959266183	0.749175315	208	56	2.714285714	1.312186389	0.280429512	0.247195578	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_minor	DD	unknown	NA	NA	0.881739435	0.694911848	99	21	3.714285714	1.550597412	0.268850771	0.238111586	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_natalensis	LC	unknown	0	NA	0.561597656	0.656251018	2710	4018	-0.325535092	-0.393835632	-0.144233471	-0.155757686	10.43	2.344686269	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_petersoni	DD	unknown	NA	NA	0.981010291	0.879837165	19	8	1.375	0.864997437	0.11499074	0.1088461	10.876	2.386558527	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_schreibersii	NT	decreasing	0	1	0.686552674	0.688141457	325	418	-0.222488038	-0.25165625	-0.002308804	-0.002311473	11.46	2.438862711	2
CHIROPTERA	MINIOPTERIDAE	Miniopterus	Miniopterus_sororculus	LC	unknown	0	NA	0.962381979	0.794655849	50	18	1.777777778	1.021651248	0.211067634	0.191502313	10.876	2.386558527	2
PRIMATES	CERCOPITHECIDAE	Miopithecus	Miopithecus_ogouensis	LC	stable	0	0	0.953638834	0.747486771	225	133	0.691729323	0.525751274	0.275793593	0.243568411	1300	7.170119543	7
PRIMATES	CERCOPITHECIDAE	Miopithecus	Miopithecus_talapoin	LC	unknown	0	NA	0.955157765	0.554869047	162	11	13.72727273	2.689701062	0.721411152	0.543144392	1248.86	7.129986414	7
PRIMATES	CHEIROGALEIDAE	Mirza	Mirza_coquereli	EN	decreasing	1	1	0.475982512	0.430676549	313	256	0.22265625	0.201025746	0.105197192	0.100023774	326.5	5.788429949	6
RODENTIA	NESOMYIDAE	Monticolomys	Monticolomys_koopmani	LC	unknown	0	NA	0.803693016	0.872519526	33	60	-0.45	-0.597837001	-0.078882487	-0.082167658	25	3.218875825	3
CHIROPTERA	MOLOSSIDAE	Mormopterus	Mormopterus_jugularis	LC	unknown	0	NA	0.961438655	0.768219504	118	48	1.458333333	0.899483614	0.251515549	0.224355256	11.56	2.447550863	2
CARNIVORA	HERPESTIDAE	Mungos	Mungos_gambianus	LC	stable	0	0	0.944311702	0.466047343	644	23	27	3.33220451	1.026214111	0.706169082	1644.98	7.405483505	7
CARNIVORA	HERPESTIDAE	Mungos	Mungos_mungo	LC	stable	0	0	0.816472331	0.726484364	4260	4123	0.033228232	0.032688107	0.123867726	0.116776063	1260	7.138867	7
CARNIVORA	EUPLERIDAE	Mungotictis	Mungotictis_decemlineata	EN	decreasing	1	1	0.740743042	0.776388473	22	37	-0.405405405	-0.519875459	-0.04591185	-0.046999211	657.03	6.48772968	6
RODENTIA	MURIDAE	Muriculus	Muriculus_imberbis	LC	decreasing	0	1	0.951146847	0.867519011	60	27	1.222222222	0.798507696	0.096398851	0.092031038	18.5	2.917770732	3
RODENTIA	MURIDAE	Mus	Mus_baoulei	LC	stable	0	0	0.954272205	0.616881502	64	2	31	3.465735903	0.546929519	0.43627201	6.42	1.859418118	2
RODENTIA	MURIDAE	Mus	Mus_bufo	LC	stable	0	0	0.86899212	0.804009361	48	22	1.181818182	0.780158558	0.080823386	0.077723145	8.88	2.183801557	2
RODENTIA	MURIDAE	Mus	Mus_callewaerti	LC	unknown	0	NA	0.832149597	0.950021569	10	35	-0.714285714	-1.252762968	-0.124072943	-0.13247246	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Mus	Mus_goundae	DD	unknown	NA	NA	0.491782136	0.833155577	4	266	-0.984962406	-4.197201948	-0.409735529	-0.527184587	21.29531976	3.058487319	3
RODENTIA	MURIDAE	Mus	Mus_haussa	LC	stable	0	0	0.961846444	0.555443896	980	198	3.949494949	1.599285541	0.731671642	0.549087209	8.45	2.134166441	2
RODENTIA	MURIDAE	Mus	Mus_indutus	LC	stable	0	0	0.950461749	0.648047702	651	165	2.945454545	1.372564168	0.466653991	0.38298361	6.15	1.816452082	2
RODENTIA	MURIDAE	Mus	Mus_mahomet	LC	stable	0	0	0.863296229	0.845745962	184	214	-0.140186916	-0.151040257	0.020751227	0.020538853	10	2.302585093	2
RODENTIA	MURIDAE	Mus	Mus_mattheyi	LC	stable	0	0	0.908166619	0.502983054	237	31	6.64516129	2.034072937	0.805561066	0.590871383	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Mus	Mus_minutoides	LC	stable	0	0	0.596677122	0.66885146	2602	3548	-0.266629087	-0.310103684	-0.107907873	-0.11418587	6.43	1.860974538	2
RODENTIA	MURIDAE	Mus	Mus_musculoides	LC	unknown	0	NA	0.797934119	0.706373467	2740	2353	0.164470888	0.152266811	0.129620742	0.12188195	8.23	2.107786015	2
RODENTIA	MURIDAE	Mus	Mus_musculus	LC	stable	0	0	0.805221511	0.715935528	2798	2604	0.074500768	0.071856152	0.124712323	0.11752729	19.3	2.960105096	3
RODENTIA	MURIDAE	Mus	Mus_neavei	DD	unknown	NA	NA	0.795574838	0.865959923	15	16	-0.0625	-0.064538521	-0.08127984	-0.084773708	21.29531976	3.058487319	3
RODENTIA	MURIDAE	Mus	Mus_orangiae	LC	unknown	0	NA	0.719394138	0.90146714	49	83	-0.409638554	-0.52702031	-0.201974086	-0.225614209	6	1.791759469	2
RODENTIA	MURIDAE	Mus	Mus_oubanguii	DD	unknown	NA	NA	0.94660614	0.635512076	47	2	22.5	3.157000421	0.489517156	0.398452011	21.29531976	3.058487319	3
RODENTIA	MURIDAE	Mus	Mus_setulosus	LC	stable	0	0	0.696640648	0.709892444	739	908	-0.186123348	-0.205946458	-0.01866733	-0.018843764	11.18	2.414126468	2
RODENTIA	MURIDAE	Mus	Mus_setzeri	LC	stable	0	0	0.884405133	0.784752167	186	94	0.978723404	0.682451891	0.126986545	0.119547296	6.65	1.894616855	2
RODENTIA	MURIDAE	Mus	Mus_sorella	LC	stable	0	0	0.664797946	0.826358756	50	57	-0.122807018	-0.131028262	-0.195509286	-0.217545855	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Mus	Mus_tenellus	LC	stable	0	0	0.766492465	0.73403897	335	357	-0.06162465	-0.06360525	0.044212224	0.043262748	10.2	2.32238772	2
RODENTIA	MURIDAE	Mus	Mus_triton	LC	stable	0	0	0.621227506	0.74302328	1052	1736	-0.394009217	-0.500890502	-0.163919189	-0.179030007	12.62	2.535282857	3
RODENTIA	MURIDAE	Mylomys	Mylomys_dybowskii	LC	unknown	0	NA	0.647521974	0.636884823	1243	1207	0.029826015	0.02938987	0.016701844	0.016563902	110.96	4.709169776	5
RODENTIA	MURIDAE	Myomyscus	Myomyscus_angolensis	LC	stable	0	0	0.795916756	0.759252424	169	147	0.149659864	0.139466128	0.048290042	0.047160305	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Myomyscus	Myomyscus_brockmani	LC	stable	0	0	0.762425823	0.704876671	1097	1044	0.050766284	0.049519692	0.081644287	0.078482371	28	3.33220451	3
RODENTIA	MURIDAE	Myomyscus	Myomyscus_verreauxii	LC	stable	0	0	0.953878748	0.849420816	55	15	2.666666667	1.299282984	0.12297548	0.115981841	41	3.713572067	4
RODENTIA	MURIDAE	Myomyscus	Myomyscus_yemeni	LC	unknown	0	NA	0.915306225	0.692797764	48	7	5.857142857	1.925290862	0.321173756	0.278520551	25	3.218875825	3
CHIROPTERA	PTEROPODIDAE	Myonycteris	Myonycteris_relicta	LC	decreasing	0	1	0.467331819	0.438412556	374	419	-0.107398568	-0.113615123	0.065963583	0.063879163	53.32	3.976311495	4
CHIROPTERA	PTEROPODIDAE	Myonycteris	Myonycteris_torquata	LC	stable	0	0	0.953709727	0.652856683	1567	679	1.307805596	0.836297115	0.460825556	0.379001725	44.92	3.80488313	4
CHIROPTERA	MOLOSSIDAE	Myopterus	Myopterus_daubentonii	DD	unknown	NA	NA	0.832830916	0.350505581	1159	265	3.373584906	1.475583017	1.376084606	0.865454009	11.55	2.446685437	2
CHIROPTERA	MOLOSSIDAE	Myopterus	Myopterus_whitleyi	LC	decreasing	0	1	0.970201578	0.629975993	730	246	1.967479675	1.087712998	0.540061192	0.431822151	11.55	2.446685437	2
RODENTIA	SCIURIDAE	Myosciurus	Myosciurus_pumilio	LC	unknown	0	NA	0.952093865	0.739955472	144	32	3.5	1.504077397	0.286690754	0.252073616	16.44	2.79971739	3
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_babaulti	NT	decreasing	0	1	0.618435849	0.855986481	36	79	-0.544303797	-0.785928914	-0.277516804	-0.325061117	9.130309224	2.211599563	2
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_blarina	EN	decreasing	1	1	0.631796956	0.906477675	4	57	-0.929824561	-2.656756907	-0.303019838	-0.360998331	16	2.772588722	3
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_cafer	LC	unknown	0	NA	0.866498752	0.750313866	139	77	0.805194805	0.590668511	0.154848379	0.143969062	12.3	2.509599262	3
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_longicaudatus	VU	decreasing	1	1	0.718209571	0.942084856	7	53	-0.867924528	-2.024381764	-0.237638132	-0.271333944	12.98	2.563409711	3
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_okuensis	VU	decreasing	1	1	0.858901846	0.787218212	14	9	0.555555556	0.441832752	0.09105942	0.087149169	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_sclateri	NT	decreasing	0	1	0.88429518	0.876650621	13	13	0	0	0.008720189	0.008682388	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Myosorex	Myosorex_varius	LC	stable	0	0	0.890471292	0.877379406	297	289	0.027681661	0.027305451	0.014921579	0.014811348	11.68	2.457877977	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_bocagii	LC	unknown	0	NA	0.538786679	0.648199065	2896	4051	-0.285114786	-0.33563329	-0.168794422	-0.184878128	7.93	2.070653036	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_emarginatus	LC	stable	0	0	0.657192374	0.900700355	22	65	-0.661538462	-1.083344817	-0.270354042	-0.315195851	7.56	2.02287119	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_goudoti	LC	unknown	0	NA	0.94414184	0.721428114	206	65	2.169230769	1.153488899	0.308712291	0.26904367	5.56	1.715598108	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_scotti	VU	decreasing	1	1	0.956405927	0.822871188	55	11	4	1.609437912	0.16227903	0.150382759	9.597169811	2.261468244	2
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_tricolor	LC	unknown	0	NA	0.616744281	0.765042432	1968	3317	-0.406692795	-0.522042961	-0.193843041	-0.215476817	13.67	2.615203651	3
CHIROPTERA	VESPERTILIONIDAE	Myotis	Myotis_welwitschii	LC	unknown	0	NA	0.608445423	0.774169009	2312	3723	-0.378995434	-0.476416844	-0.214066416	-0.240882989	15.88	2.765060456	3
RODENTIA	NESOMYIDAE	Mystromys	Mystromys_albicaudatus	EN	decreasing	1	1	0.918784018	0.885659661	256	202	0.267326733	0.236909747	0.037400774	0.036718329	86.85	4.464182493	4
CHIROPTERA	MYZOPODIDAE	Myzopoda	Myzopoda_aurita	LC	unknown	0	NA	0.987431345	0.850458959	58	20	1.9	1.064710737	0.16105702	0.149330814	9.1	2.208274414	2
CHIROPTERA	MYZOPODIDAE	Myzopoda	Myzopoda_schliemanni	LC	unknown	0	NA	0.914351442	0.824617687	28	18	0.555555556	0.441832752	0.108818616	0.103295139	9.1	2.208274414	2
CARNIVORA	NANDINIIDAE	Nandinia	Nandinia_binotata	LC	unknown	0	NA	0.774633578	0.680382382	3022	2849	0.060723061	0.058950808	0.138526803	0.129735148	2167.2	7.681191291	8
CETARTIODACTYLA	BOVIDAE	Nanger	Nanger_dama	CR	decreasing	1	1	0.953371864	0.793847847	275	78	2.525641026	1.260062271	0.200950368	0.183113217	71424.81	11.17640057	11
CETARTIODACTYLA	BOVIDAE	Nanger	Nanger_granti	LC	decreasing	0	1	0.85591293	0.719322556	443	365	0.21369863	0.193672416	0.189887518	0.17385878	55464.46	10.92349773	11
CETARTIODACTYLA	BOVIDAE	Nanger	Nanger_soemmerringii	VU	decreasing	1	1	0.872252906	0.611856829	226	90	1.511111111	0.920725329	0.425583347	0.354581096	41582.93	10.63544503	11
CHIROPTERA	PTEROPODIDAE	Nanonycteris	Nanonycteris_veldkampii	LC	unknown	0	NA	0.939546217	0.519758361	635	126	4.03968254	1.617343092	0.807659649	0.592032997	21.89	3.086029912	3
AFROSORICIDA	CHRYSOCHLORIDAE	Neamblysomus	Neamblysomus_gunningi	EN	unknown	1	NA	0.839668101	0.876824561	15	18	-0.166666667	-0.182321557	-0.042376162	-0.043300231	61.185	4.113902061	4
AFROSORICIDA	CHRYSOCHLORIDAE	Neamblysomus	Neamblysomus_julianae	EN	unknown	1	NA	0.662484562	0.890334533	33	84	-0.607142857	-0.934309237	-0.255915009	-0.295600016	21.99	3.090587805	3
CETARTIODACTYLA	BOVIDAE	Neotragus	Neotragus_batesi	LC	unknown	0	NA	0.855609549	0.777372305	465	424	0.096698113	0.09230395	0.100643211	0.095894746	2967.45	7.995458277	8
CETARTIODACTYLA	BOVIDAE	Neotragus	Neotragus_pygmaeus	LC	decreasing	0	1	0.961582828	0.433012004	185	4	45.25	3.834061464	1.220683995	0.797815254	3913.68	8.272233387	8
RODENTIA	MURIDAE	Nesokia	Nesokia_indica	LC	unknown	0	NA	0.919844409	0.858776101	63	22	1.863636364	1.052092273	0.071110861	0.068696298	178.08	5.182232888	5
RODENTIA	NESOMYIDAE	Nesomys	Nesomys_audeberti	LC	decreasing	0	1	0.963442622	0.821235879	65	23	1.826086957	1.038893054	0.173161872	0.159702559	214.04	5.366162913	5
RODENTIA	NESOMYIDAE	Nesomys	Nesomys_rufus	LC	unknown	0	NA	0.961990961	0.849589432	74	38	0.947368421	0.666478933	0.132300997	0.124251843	163.96	5.099622496	5
CETARTIODACTYLA	BOVIDAE	Nesotragus	Nesotragus_moschatus	LC	stable	0	0	0.797174509	0.549812276	711	414	0.717391304	0.540806456	0.449903076	0.37149671	6499	8.779403598	9
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_arge	LC	stable	0	0	0.920186076	0.742769427	1559	1149	0.356832028	0.305152591	0.238858309	0.214190237	10.79	2.378619779	2
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_aurita	LC	unknown	0	NA	0.850635234	0.765858756	711	690	0.030434783	0.029980832	0.110694664	0.104985643	13.07636364	2.570806298	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_gambiensis	LC	unknown	0	NA	0.931130163	0.316390799	801	21	37.14285714	3.641338509	1.942974843	1.079420921	7.13	1.964311234	2
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_grandis	LC	decreasing	0	1	0.864264926	0.598193901	1961	1167	0.680377035	0.519018194	0.444790602	0.367964399	29.8	3.394508394	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_hispida	LC	stable	0	0	0.850452409	0.733251556	4362	4223	0.032914989	0.032384892	0.159837168	0.148279623	7.98	2.076938411	2
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_intermedia	LC	decreasing	0	1	0.916862365	0.6308758	1080	341	2.167155425	1.152833843	0.453316745	0.373848355	13.07636364	2.570806298	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_macrotis	LC	unknown	0	NA	0.824472681	0.740113971	4757	4663	0.020158696	0.0199582	0.113980702	0.107939818	14.49	2.673458756	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_madagascariensis	DD	unknown	NA	NA	0.963630991	0.885878427	27	18	0.5	0.405465108	0.087768887	0.084128706	17.69	2.872999508	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_major	DD	unknown	NA	NA	0.939105823	0.602722613	841	289	1.910034602	1.068164972	0.558106172	0.443471092	13.07636364	2.570806298	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_nana	LC	unknown	0	NA	0.918943978	0.710894962	1218	820	0.485365854	0.395661108	0.292657885	0.256700475	6.98	1.943048917	2
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_parisii	DD	unknown	NA	NA	0.614445165	0.50675038	455	360	0.263888889	0.234193388	0.212520383	0.192701154	13.07636364	2.570806298	3
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_thebaica	LC	unknown	0	NA	0.748945953	0.710682582	5697	5775	-0.013506494	-0.013598536	0.053840311	0.052440931	9.2	2.219203484	2
CHIROPTERA	NYCTERIDAE	Nycteris	Nycteris_woodi	LC	decreasing	0	1	0.896477738	0.565182864	272	54	4.037037037	1.61681802	0.586172891	0.461324128	7.6	2.028148247	2
CHIROPTERA	VESPERTILIONIDAE	Nycticeinops	Nycticeinops_schlieffeni	LC	unknown	0	NA	0.642857475	0.506475549	4273	3640	0.173901099	0.160332475	0.269276426	0.238446995	5.05	1.619388243	2
LAGOMORPHA	OCHOTONIDAE	Ochotona	Ochotona_rufescens	LC	stable	0	0	0.500420638	0.885252157	22	211	-0.895734597	-2.26081568	-0.434714014	-0.570423506	250	5.521460918	6
RODENTIA	MURIDAE	Oenomys	Oenomys_hypoxanthus	LC	stable	0	0	0.885962164	0.80911303	1568	1472	0.065217391	0.063178902	0.094979479	0.090735622	89.84	4.49803031	4
RODENTIA	MURIDAE	Oenomys	Oenomys_ornatus	LC	unknown	0	NA	0.973864045	0.521084531	81	2	39.5	3.701301974	0.86891759	0.625359434	85.5	4.448516376	4
CETARTIODACTYLA	GIRAFFIDAE	Okapia	Okapia_johnstoni	EN	decreasing	1	1	0.922163771	0.726551463	152	61	1.491803279	0.913006657	0.269233934	0.238413517	230001.1	12.34583937	12
CETARTIODACTYLA	BOVIDAE	Oreotragus	Oreotragus_oreotragus	LC	stable	0	0	0.542763222	0.756324976	3203	4990	-0.358116232	-0.443348039	-0.282367713	-0.331797976	13486.55	9.509448171	10
TUBULIDENTATA	ORYCTEROPODIDAE	Orycteropus	Orycteropus_afer	LC	unknown	0	NA	0.904001333	0.850945538	6340	6192	0.023901809	0.023620632	0.062349226	0.060482706	56175.2	10.93623066	11
CETARTIODACTYLA	BOVIDAE	Oryx	Oryx_beisa	NT	decreasing	0	1	0.857184916	0.704853057	637	454	0.4030837	0.338672458	0.216118604	0.195664315	200576.5	12.208951	12
CETARTIODACTYLA	BOVIDAE	Oryx	Oryx_dammah	EW	decreasing	NA	1	0.924085363	0.820499567	20	7	1.857142857	1.049822124	0.126247229	0.118891069	199799	12.20506714	12
CETARTIODACTYLA	BOVIDAE	Oryx	Oryx_gazella	LC	stable	0	0	0.913811012	0.686559172	764	406	0.881773399	0.63221463	0.331001099	0.285931365	188404.5	12.14634653	12
CETARTIODACTYLA	BOVIDAE	Oryx	Oryx_leucoryx	VU	stable	1	0	0.776594182	0.820403643	290	419	-0.307875895	-0.367989997	-0.053399887	-0.054878542	75788.24	11.23569841	11
AFROSORICIDA	TENRECIDAE	Oryzorictes	Oryzorictes_hova	LC	decreasing	0	1	0.949528216	0.817349242	79	29	1.724137931	1.002152022	0.161716642	0.149898775	35.74	3.57627051	4
AFROSORICIDA	TENRECIDAE	Oryzorictes	Oryzorictes_tetradactylus	DD	unknown	NA	NA	0.810254466	0.878153198	13	17	-0.235294118	-0.268263987	-0.077319916	-0.080472709	35.99	3.583241122	4
CARNIVORA	CANIDAE	Otocyon	Otocyon_megalotis	LC	stable	0	0	0.745510598	0.7935739	2094	2776	-0.245677233	-0.28193493	-0.060565629	-0.062477318	4098.12	8.318283611	8
PRIMATES	GALAGIDAE	Otolemur	Otolemur_crassicaudatus	LC	stable	0	0	0.676158968	0.787627248	1989	2865	-0.305759162	-0.36493635	-0.141524154	-0.152596734	1206.61	7.095570054	7
PRIMATES	GALAGIDAE	Otolemur	Otolemur_garnettii	LC	stable	0	0	0.843751331	0.668083407	295	187	0.577540107	0.455866739	0.262943103	0.233444793	811.17	6.69847765	7
CHIROPTERA	MOLOSSIDAE	Otomops	Otomops_madagascariensis	LC	unknown	0	NA	0.843124477	0.836955408	24	25	-0.04	-0.040821995	0.007370846	0.007343814	34.92	3.553059731	4
CHIROPTERA	MOLOSSIDAE	Otomops	Otomops_martiensseni	NT	decreasing	0	1	0.725463364	0.705689184	3465	3927	-0.117647059	-0.125163143	0.02802109	0.027635683	34.92	3.553059731	4
RODENTIA	MURIDAE	Otomys	Otomys_anchietae	LC	unknown	0	NA	0.590211867	0.876377972	79	215	-0.63255814	-1.001190176	-0.326532745	-0.395315903	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Otomys	Otomys_angoniensis	LC	stable	0	0	0.544525143	0.750443401	1136	2300	-0.506086957	-0.705395803	-0.274395454	-0.320750114	100.64	4.611549793	5
RODENTIA	MURIDAE	Otomys	Otomys_cuanzensis	LC	stable	0	0	0.943732415	0.88888334	59	41	0.43902439	0.363965377	0.061705595	0.059876666	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Otomys	Otomys_denti	LC	decreasing	0	1	0.413754448	0.802474716	81	419	-0.806682578	-1.643421765	-0.484401889	-0.662427672	120	4.787491743	5
RODENTIA	MURIDAE	Otomys	Otomys_irroratus	LC	stable	0	0	0.759364747	0.851083983	347	555	-0.374774775	-0.469643334	-0.10776755	-0.114028587	114.45	4.740138046	5
RODENTIA	MURIDAE	Otomys	Otomys_lacustris	VU	decreasing	1	1	0.76413943	0.801325061	107	100	0.07	0.067658648	-0.046405177	-0.047516412	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Otomys	Otomys_laminatus	LC	stable	0	0	0.930183569	0.872972135	92	51	0.803921569	0.589962944	0.06553638	0.063478316	150	5.010635294	5
RODENTIA	MURIDAE	Otomys	Otomys_occidentalis	VU	decreasing	1	1	0.698966582	0.825408656	12	17	-0.294117647	-0.348306694	-0.15318724	-0.166275672	72.8	4.287715955	4
RODENTIA	MURIDAE	Otomys	Otomys_saundersiae	LC	unknown	0	NA	0.937726395	0.78710135	141	20	6.05	1.953027617	0.191366772	0.175101196	103	4.634728988	5
RODENTIA	MURIDAE	Otomys	Otomys_sloggetti	LC	stable	0	0	0.767714798	0.903044917	49	60	-0.183333333	-0.202524264	-0.149859788	-0.162353987	106.3	4.666265285	5
RODENTIA	MURIDAE	Otomys	Otomys_tropicalis	LC	stable	0	0	0.814518363	0.830496378	175	206	-0.150485437	-0.163090195	-0.019239116	-0.019426596	108.833	4.689814597	5
RODENTIA	MURIDAE	Otomys	Otomys_typus	LC	decreasing	0	1	0.653361396	0.781874704	300	555	-0.459459459	-0.615185639	-0.164365604	-0.179564087	100	4.605170186	5
RODENTIA	MURIDAE	Otomys	Otomys_unisulcatus	LC	stable	0	0	0.945641101	0.870281267	184	83	1.21686747	0.79609515	0.086592503	0.083046656	124.5	4.824305716	5
CHIROPTERA	VESPERTILIONIDAE	Otonycteris	Otonycteris_hemprichii	LC	unknown	0	NA	0.942784057	0.795673998	115	29	2.965517241	1.377636298	0.184887352	0.169647709	21.98	3.090132949	3
CETARTIODACTYLA	BOVIDAE	Ourebia	Ourebia_ourebi	LC	decreasing	0	1	0.679835373	0.639187707	4077	4216	-0.032969639	-0.033525387	0.06359269	0.061652508	17186.09	9.751855615	10
CETARTIODACTYLA	BOVIDAE	Ovis	Ovis_orientalis	VU	decreasing	1	1	0.956836196	0.801863096	53	6	7.833333333	2.178532444	0.193266283	0.176694323	42500	10.65725935	11
